Date,Gold_Price,SAHMREALTIME,T10Y2Y,VIXCLS,DEXUSEU,DTWEXBGS,FEDFUNDS,GS10,GS2,CPIAUCSL,GDP,PCEPI,SP500,Crude_Oil,Disaster_Flag,Epidemic_Start_Flag,avg_tone,conflict_war_count,civil_unrest_protest_count
2015-12-02,1053.69,-0.03,1.24,15.91,1.0573,112.3715,0.24,2.24,0.98,237.761,18435.137,97.456,2079.51,39.93,1,0,-1.5990825269645432,25814,2861
2015-12-03,1062.57,-0.03,1.37,18.11,1.0902,111.6407,0.24,2.24,0.98,237.761,18435.137,97.456,2049.62,41.08,1,0,-1.852464258171001,28321,2767
2015-12-04,1086.99,-0.03,1.32,14.81,1.0884,111.5463,0.24,2.24,0.98,237.761,18435.137,97.456,2091.69,40.0,1,0,-1.78355191979328,27174,2575
2015-12-07,1070.39,-0.03,1.29,15.84,1.084,112.3056,0.24,2.24,0.98,237.761,18435.137,97.456,2077.07,37.64,1,0,-1.7327601677280495,25208,2574
2015-12-08,1074.69,-0.03,1.3,17.6,1.0876,112.5485,0.24,2.24,0.98,237.761,18435.137,97.456,2063.59,37.46,1,0,-1.7060987006796984,24351,2625
2015-12-09,1073.21,-0.03,1.29,19.61,1.0984,112.1918,0.24,2.24,0.98,237.761,18435.137,97.456,2047.62,37.16,1,0,-1.640265391286703,26269,2868
2015-12-10,1071.54,-0.03,1.29,19.34,1.0948,112.2672,0.24,2.24,0.98,237.761,18435.137,97.456,2052.23,36.76,1,0,-1.537057234385114,23531,3192
2015-12-11,1074.89,-0.03,1.25,24.39,1.1002,112.7147,0.24,2.24,0.98,237.761,18435.137,97.456,2012.37,35.65,1,0,-1.6258972838789525,21648,2852
2015-12-14,1062.9,-0.03,1.26,22.73,1.1025,112.7521,0.24,2.24,0.98,237.761,18435.137,97.456,2021.94,36.31,1,0,-1.651122606795965,23702,2840
2015-12-15,1060.74,-0.03,1.3,20.95,1.0911,112.8609,0.24,2.24,0.98,237.761,18435.137,97.456,2043.41,37.32,1,0,-1.5952989816665992,23459,2943
2015-12-16,1072.94,-0.03,1.28,17.86,1.0937,112.9864,0.24,2.24,0.98,237.761,18435.137,97.456,2073.07,35.55,1,0,-1.666384161155338,24116,3024
2015-12-17,1051.74,-0.03,1.24,18.94,1.0804,113.8177,0.24,2.24,0.98,237.761,18435.137,97.456,2041.89,34.98,1,0,-1.4507929063077092,20807,3066
2015-12-18,1066.19,-0.03,1.22,20.7,1.0847,113.2837,0.24,2.24,0.98,237.761,18435.137,97.456,2005.55,34.72,1,0,-1.53964619368949,20708,2823
2015-12-21,1078.44,-0.03,1.24,18.7,1.092,113.4144,0.24,2.24,0.98,237.761,18435.137,97.456,2021.15,34.55,1,0,-1.6873648004170585,21638,2442
2015-12-22,1072.36,-0.03,1.25,16.6,1.0978,113.211,0.24,2.24,0.98,237.761,18435.137,97.456,2038.97,36.12,1,0,-1.673117053077859,21902,2480
2015-12-23,1070.35,-0.03,1.26,15.57,1.0875,113.1847,0.24,2.24,0.98,237.761,18435.137,97.456,2064.29,36.76,1,0,-1.8101051159790855,22688,2210
2015-12-24,1075.88,-0.03,1.22,15.74,1.0955,113.0496,0.24,2.24,0.98,237.761,18435.137,97.456,2060.99,37.62,1,0,-1.7952584396554476,19280,2059
2015-12-25,1075.88,-0.03,1.22,15.74,1.0955,113.0496,0.24,2.24,0.98,237.761,18435.137,97.456,2060.99,37.62,1,0,-2.0009931417658944,15765,1492
2015-12-28,1069.05,-0.03,1.19,16.91,1.0983,113.0461,0.24,2.24,0.98,237.761,18435.137,97.456,2056.5,36.36,1,0,-2.116237508715074,21492,2064
2015-12-29,1068.99,-0.03,1.23,16.08,1.0916,113.1664,0.24,2.24,0.98,237.761,18435.137,97.456,2078.36,37.88,1,0,-2.136823183312648,21754,2085
2015-12-30,1061.45,-0.03,1.23,17.29,1.0912,113.4707,0.24,2.24,0.98,237.761,18435.137,97.456,2063.36,36.59,1,0,-2.038688624461872,21654,2053
2015-12-31,1061.3,-0.03,1.21,18.21,1.0859,113.3429,0.24,2.24,0.98,237.761,18435.137,97.456,2043.94,37.13,1,0,-2.0403781715774545,19874,1810
2016-01-01,1060.74,-0.03,1.21,18.21,1.0859,113.3429,0.34,2.09,0.9,237.652,18525.933,97.496,2043.94,37.13,1,1,-2.217780463456499,15469,1452
2016-01-04,1074.7,-0.03,1.22,20.7,1.0803,114.1595,0.34,2.09,0.9,237.652,18525.933,97.496,2012.66,36.81,1,0,-2.5430545562789124,24081,4724
2016-01-05,1077.66,-0.03,1.21,19.34,1.0743,114.2649,0.34,2.09,0.9,237.652,18525.933,97.496,2016.71,35.97,1,0,-2.305535129110297,24213,3963
2016-01-06,1094.45,-0.03,1.19,20.59,1.0762,114.6177,0.34,2.09,0.9,237.652,18525.933,97.496,1990.26,33.97,1,0,-1.9444798410629565,21706,3330
2016-01-07,1109.25,-0.03,1.2,24.99,1.086,114.6516,0.34,2.09,0.9,237.652,18525.933,97.496,1943.09,33.29,1,0,-1.9786244447045267,22206,3314
2016-01-08,1104.24,-0.03,1.19,27.01,1.0885,115.0095,0.34,2.09,0.9,237.652,18525.933,97.496,1922.03,33.2,1,0,-2.125069737555012,22480,2995
2016-01-11,1094.26,-0.03,1.23,24.3,1.0878,115.0139,0.34,2.09,0.9,237.652,18525.933,97.496,1923.67,31.42,1,0,-1.8850922107426424,21206,2936
2016-01-12,1087.05,-0.03,1.19,22.47,1.0837,115.3128,0.34,2.09,0.9,237.652,18525.933,97.496,1938.68,30.42,1,0,-1.9285831592465537,23129,3092
2016-01-13,1093.49,-0.03,1.17,25.22,1.0862,115.1425,0.34,2.09,0.9,237.652,18525.933,97.496,1890.28,30.42,1,0,-1.8917146119141968,24310,2839
2016-01-14,1078.0,-0.03,1.2,23.95,1.0862,115.3846,0.34,2.09,0.9,237.652,18525.933,97.496,1921.84,31.22,1,0,-1.8972527893687077,24300,2624
2016-01-15,1089.1,-0.03,1.18,27.02,1.0964,115.7404,0.34,2.09,0.9,237.652,18525.933,97.496,1880.33,29.45,1,0,-1.9420355304313983,23189,2722
2016-01-18,1088.9,-0.03,1.18,27.02,1.0964,115.7404,0.34,2.09,0.9,237.652,18525.933,97.496,1880.33,29.45,1,0,-1.9346061561645629,21986,2988
2016-01-19,1087.12,-0.03,1.18,26.05,1.0906,115.8155,0.34,2.09,0.9,237.652,18525.933,97.496,1881.33,28.47,1,0,-1.6680194744709982,20737,3572
2016-01-20,1101.02,-0.03,1.16,27.59,1.0908,116.3498,0.34,2.09,0.9,237.652,18525.933,97.496,1859.33,26.68,1,0,-1.7665136890871895,23009,3343
2016-01-21,1101.6,-0.03,1.18,26.69,1.0833,115.9833,0.34,2.09,0.9,237.652,18525.933,97.496,1868.99,29.55,1,0,-1.7294233935324983,22654,3177
2016-01-22,1098.3,-0.03,1.19,22.34,1.0814,115.9833,0.34,2.09,0.9,237.652,18525.933,97.496,1906.9,32.07,1,0,-1.8478845312521717,21590,3015
2016-01-25,1108.05,-0.03,1.15,24.15,1.0832,115.9833,0.34,2.09,0.9,237.652,18525.933,97.496,1877.08,30.31,1,0,-1.6525660415389207,20188,3160
2016-01-26,1120.57,-0.03,1.16,22.5,1.0846,115.9833,0.34,2.09,0.9,237.652,18525.933,97.496,1903.63,29.54,1,0,-1.6477058826255413,20637,3046
2016-01-27,1125.59,-0.03,1.18,23.11,1.0867,115.5087,0.34,2.09,0.9,237.652,18525.933,97.496,1882.95,32.32,1,0,-1.7887232571749552,21092,3070
2016-01-28,1115.14,-0.03,1.17,22.42,1.0952,115.2224,0.34,2.09,0.9,237.652,18525.933,97.496,1893.36,33.21,1,0,-1.6143405640955462,19294,3018
2016-01-29,1118.04,-0.03,1.18,20.2,1.0832,115.5731,0.34,2.09,0.9,237.652,18525.933,97.496,1940.24,33.66,1,0,-1.6743047732101213,18595,2973
2016-02-01,1128.85,-0.03,1.16,19.98,1.0888,115.3331,0.38,1.78,0.73,237.336,18525.933,97.445,1939.38,31.62,1,0,-1.716550162834242,21993,3132
2016-02-02,1129.12,-0.03,1.12,21.98,1.0908,115.553,0.38,1.78,0.73,237.336,18525.933,97.445,1903.03,29.9,1,0,-1.5481759884204571,20944,3094
2016-02-03,1142.93,-0.03,1.16,21.65,1.1051,114.6144,0.38,1.78,0.73,237.336,18525.933,97.445,1912.53,32.29,1,0,-1.5970046295747395,21645,3030
2016-02-04,1155.74,-0.03,1.17,21.84,1.1199,113.6012,0.38,1.78,0.73,237.336,18525.933,97.445,1915.45,31.63,1,0,-1.7525099860922155,23490,3325
2016-02-05,1173.69,-0.03,1.12,23.38,1.1131,114.2935,0.38,1.78,0.73,237.336,18525.933,97.445,1880.05,30.86,1,0,-1.738194765235887,21499,3074
2016-02-08,1191.14,-0.03,1.09,26.0,1.117,114.4351,0.38,1.78,0.73,237.336,18525.933,97.445,1853.44,29.71,1,0,-1.727700399787229,20789,3002
2016-02-09,1188.85,-0.03,1.05,26.54,1.13,114.127,0.38,1.78,0.73,237.336,18525.933,97.445,1852.21,27.96,1,0,-1.6932767423701114,21755,3060
2016-02-10,1197.49,-0.03,1.0,26.29,1.1222,114.2877,0.38,1.78,0.73,237.336,18525.933,97.445,1851.86,27.54,1,0,-1.6183146298666793,22335,3130
2016-02-11,1246.89,-0.03,0.99,28.14,1.1362,114.1845,0.38,1.78,0.73,237.336,18525.933,97.445,1829.08,26.19,1,0,-1.7365125984838807,24073,3107
2016-02-12,1238.05,-0.03,1.03,25.4,1.1235,114.2992,0.38,1.78,0.73,237.336,18525.933,97.445,1864.78,29.32,1,0,-1.8035959668671764,23989,2970
2016-02-15,1209.95,-0.03,1.03,25.4,1.1235,114.2992,0.38,1.78,0.73,237.336,18525.933,97.445,1864.78,29.32,1,0,-1.8261156373047625,24690,3287
2016-02-16,1200.35,-0.03,1.04,24.11,1.114,114.4905,0.38,1.78,0.73,237.336,18525.933,97.445,1895.58,29.05,1,0,-1.763647584086245,25605,3554
2016-02-17,1209.14,-0.03,1.07,22.31,1.114,113.8634,0.38,1.78,0.73,237.336,18525.933,97.445,1926.82,30.68,1,0,-1.6407136260849986,25001,3667
2016-02-18,1232.35,-0.03,1.04,21.64,1.1092,113.8897,0.38,1.78,0.73,237.336,18525.933,97.445,1917.83,30.77,1,0,-1.7558538994825796,25253,3586
2016-02-19,1228.19,-0.03,1.0,20.53,1.1127,113.9558,0.38,1.78,0.73,237.336,18525.933,97.445,1917.78,29.59,1,0,-1.8063283684932396,25846,3577
2016-02-22,1208.74,-0.03,0.99,19.38,1.1018,113.8232,0.38,1.78,0.73,237.336,18525.933,97.445,1945.5,31.37,1,0,-1.7222215479199203,22615,3466
2016-02-23,1227.46,-0.03,0.98,20.98,1.1016,114.177,0.38,1.78,0.73,237.336,18525.933,97.445,1921.27,31.84,1,0,-1.7188339420151575,23661,3426
2016-02-24,1229.35,-0.03,1.0,20.72,1.1021,114.1716,0.38,1.78,0.73,237.336,18525.933,97.445,1929.8,30.35,1,0,-1.561819758084524,22720,3830
2016-02-25,1234.64,-0.03,0.99,19.11,1.1026,113.9222,0.38,1.78,0.73,237.336,18525.933,97.445,1951.7,31.4,1,0,-1.6215398664605147,22817,3820
2016-02-26,1222.6,-0.03,0.96,19.81,1.0932,114.3708,0.38,1.78,0.73,237.336,18525.933,97.445,1948.05,31.65,1,0,-1.7961669455752056,23542,3684
2016-02-29,1238.14,-0.03,0.96,20.55,1.0868,114.2418,0.38,1.78,0.73,237.336,18525.933,97.445,1932.23,32.74,1,0,-1.604194269088541,22197,3340
2016-03-01,1232.26,0.0,0.98,17.7,1.0847,113.9265,0.36,1.89,0.88,238.08,18525.933,97.673,1978.35,34.39,1,0,-1.6304878671273786,23579,3835
2016-03-02,1240.3,0.0,0.99,17.09,1.0845,113.7965,0.36,1.89,0.88,238.08,18525.933,97.673,1986.45,34.57,1,0,-1.5687471331985656,23201,3866
2016-03-03,1263.69,0.0,0.98,16.7,1.0948,113.2482,0.36,1.89,0.88,238.08,18525.933,97.673,1993.4,34.56,1,0,-1.6831776521723631,23562,4085
2016-03-04,1259.44,0.0,1.0,16.86,1.101,112.6387,0.36,1.89,0.88,238.08,18525.933,97.673,1999.99,35.91,1,0,-1.650467937245538,21547,3943
2016-03-07,1267.39,0.0,1.0,17.35,1.1004,112.6219,0.36,1.89,0.88,238.08,18525.933,97.673,2001.76,37.9,1,0,-1.663956684769903,21415,3788
2016-03-08,1261.1,0.0,0.95,18.67,1.1028,112.8465,0.36,1.89,0.88,238.08,18525.933,97.673,1979.26,36.67,1,0,-1.6234293387071437,22745,4018
2016-03-09,1252.94,0.0,1.0,18.34,1.1022,112.4268,0.36,1.89,0.88,238.08,18525.933,97.673,1989.26,37.62,1,0,-1.6209808908129633,24438,4339
2016-03-10,1271.44,0.0,1.0,18.05,1.1162,112.4191,0.36,1.89,0.88,238.08,18525.933,97.673,1989.57,37.77,1,0,-1.6088268273560784,23665,4052
2016-03-11,1248.44,0.0,1.01,16.5,1.118,111.741,0.36,1.89,0.88,238.08,18525.933,97.673,2022.19,38.51,1,0,-1.6286944129385148,20559,3781
2016-03-14,1235.28,0.0,1.0,16.92,1.1107,112.1688,0.36,1.89,0.88,238.08,18525.933,97.673,2019.64,37.2,1,0,-1.89230725553293,24133,4325
2016-03-15,1232.38,0.0,0.99,16.84,1.1112,112.5545,0.36,1.89,0.88,238.08,18525.933,97.673,2015.93,36.32,1,0,-1.7728712422241195,24989,3985
2016-03-16,1263.08,0.0,1.07,14.99,1.1075,112.7759,0.36,1.89,0.88,238.08,18525.933,97.673,2027.22,38.43,1,0,-1.5860555129243987,23263,3937
2016-03-17,1257.9,0.0,1.04,14.44,1.1316,110.445,0.36,1.89,0.88,238.08,18525.933,97.673,2040.59,40.17,1,0,-1.5551105013472204,21284,3896
2016-03-18,1255.3,0.0,1.04,14.02,1.1292,110.4002,0.36,1.89,0.88,238.08,18525.933,97.673,2049.58,39.47,1,0,-1.68520107549121,21738,3982
2016-03-21,1243.74,0.0,1.05,13.79,1.126,110.737,0.36,1.89,0.88,238.08,18525.933,97.673,2051.6,39.91,1,0,-1.7055588024969692,22540,3744
2016-03-22,1248.38,0.0,1.03,14.17,1.1228,110.7877,0.36,1.89,0.88,238.08,18525.933,97.673,2049.8,41.45,1,0,-2.161222579722003,27129,3742
2016-03-23,1220.17,0.0,1.01,14.94,1.1174,111.5473,0.36,1.89,0.88,238.08,18525.933,97.673,2036.71,38.28,1,0,-2.013157697212365,25694,3494
2016-03-24,1216.99,0.0,1.02,14.74,1.1163,111.816,0.36,1.89,0.88,238.08,18525.933,97.673,2035.94,38.14,1,0,-1.9424546272978769,23973,3267
2016-03-25,1216.47,0.0,1.02,14.74,1.1164,111.7698,0.36,1.89,0.88,238.08,18525.933,97.673,2035.94,38.14,1,0,-2.2344085630795245,24100,2807
2016-03-28,1221.05,0.0,1.0,15.24,1.121,111.3578,0.36,1.89,0.88,238.08,18525.933,97.673,2037.05,37.99,1,0,-2.0953025992650964,22144,3315
2016-03-29,1242.55,0.0,1.03,13.82,1.1204,111.3736,0.36,1.89,0.88,238.08,18525.933,97.673,2055.01,36.91,1,0,-1.8920434001702369,22490,3487
2016-03-30,1224.85,0.0,1.07,13.56,1.133,110.2301,0.36,1.89,0.88,238.08,18525.933,97.673,2063.95,36.91,1,0,-1.730622385856989,21578,3555
2016-03-31,1232.7,0.0,1.05,13.95,1.139,109.9191,0.36,1.89,0.88,238.08,18525.933,97.673,2059.74,36.94,1,0,-1.7546025315603924,22693,3897
2016-04-01,1222.49,0.03,1.03,13.1,1.1385,110.2977,0.37,1.81,0.77,238.992,18711.702,97.993,2072.78,35.36,1,0,-1.8296668782473808,21606,3265
2016-04-04,1215.4,0.03,1.03,14.12,1.1386,110.3987,0.37,1.81,0.77,238.992,18711.702,97.993,2066.13,34.3,1,0,-2.027091086948724,23449,3862
2016-04-05,1231.14,0.03,1.01,15.42,1.1374,110.9478,0.37,1.81,0.77,238.992,18711.702,97.993,2045.17,34.52,1,0,-1.9960158246432649,23655,3660
2016-04-06,1222.35,0.03,1.03,14.09,1.143,110.5347,0.37,1.81,0.77,238.992,18711.702,97.993,2066.66,37.74,1,0,-1.7409352453933933,21610,3790
2016-04-07,1240.69,0.03,1.0,16.16,1.1386,110.8876,0.37,1.81,0.77,238.992,18711.702,97.993,2041.91,37.3,1,0,-1.580278435851331,22330,3688
2016-04-08,1240.39,0.03,1.02,15.36,1.1406,110.4213,0.37,1.81,0.77,238.992,18711.702,97.993,2047.6,39.74,1,0,-1.668172121873874,22163,3516
2016-04-11,1257.95,0.03,1.03,16.26,1.1412,109.9758,0.37,1.81,0.77,238.992,18711.702,97.993,2041.99,40.46,1,0,-1.7049991627065462,21667,3313
2016-04-12,1255.94,0.03,1.05,14.85,1.1395,109.816,0.37,1.81,0.77,238.992,18711.702,97.993,2061.72,42.12,1,0,-1.623934375881923,21313,3205
2016-04-13,1243.14,0.03,1.02,13.84,1.1281,110.1436,0.37,1.81,0.77,238.992,18711.702,97.993,2082.42,41.7,1,0,-1.5820527068105594,21362,3577
2016-04-14,1227.39,0.03,1.03,13.72,1.1262,110.1691,0.37,1.81,0.77,238.992,18711.702,97.993,2082.78,41.45,1,0,-1.5207538417667448,20812,3685
2016-04-15,1234.05,0.03,1.02,13.62,1.1295,110.1933,0.37,1.81,0.77,238.992,18711.702,97.993,2080.73,40.4,1,0,-1.666050466050793,20782,3993
2016-04-18,1231.55,0.03,1.03,13.35,1.1322,109.9892,0.37,1.81,0.77,238.992,18711.702,97.993,2094.34,39.74,1,0,-1.7151004685908513,20053,3591
2016-04-19,1250.5,0.03,1.02,13.24,1.1375,109.2782,0.37,1.81,0.77,238.992,18711.702,97.993,2100.8,40.88,1,0,-1.720096961608544,22196,3747
2016-04-20,1244.05,0.03,1.05,13.28,1.133,109.3926,0.37,1.81,0.77,238.992,18711.702,97.993,2102.4,42.72,1,0,-1.5054542672712856,23132,3927
2016-04-21,1248.85,0.03,1.06,13.95,1.1301,109.8533,0.37,1.81,0.77,238.992,18711.702,97.993,2091.48,43.18,1,0,-1.3221323198804091,21543,3457
2016-04-22,1232.3,0.03,1.05,13.22,1.1239,110.2331,0.37,1.81,0.77,238.992,18711.702,97.993,2091.58,42.76,1,0,-1.2855992636375762,20932,3561
2016-04-25,1237.9,0.03,1.06,14.08,1.1274,110.1865,0.37,1.81,0.77,238.992,18711.702,97.993,2087.79,41.67,1,0,-1.5332350142667848,25298,4296
2016-04-26,1243.44,0.03,1.08,13.96,1.1318,109.7496,0.37,1.81,0.77,238.992,18711.702,97.993,2091.7,42.52,1,0,-1.4466140442085411,23954,4308
2016-04-27,1246.1,0.03,1.04,13.77,1.1322,109.8483,0.37,1.81,0.77,238.992,18711.702,97.993,2095.15,45.29,1,0,-1.4371264164602189,24226,3966
2016-04-28,1266.48,0.03,1.06,15.22,1.1325,109.2148,0.37,1.81,0.77,238.992,18711.702,97.993,2075.81,46.03,1,0,-1.5104867634393444,24847,4117
2016-04-29,1293.74,0.03,1.06,15.7,1.1441,108.8274,0.37,1.81,0.77,238.992,18711.702,97.993,2065.3,45.98,1,0,-1.5148541497390005,22774,4167
2016-05-02,1291.6,0.03,1.08,14.68,1.1516,108.671,0.37,1.81,0.77,238.992,18711.702,97.993,2081.43,44.75,1,0,-1.6061748016059096,22948,4349
2016-05-03,1286.0,0.03,1.06,15.6,1.1508,109.3613,0.37,1.81,0.77,238.992,18711.702,97.993,2063.37,43.65,1,0,-1.5506116935223055,25653,3752
2016-05-04,1279.49,0.03,1.04,16.05,1.1486,109.9952,0.37,1.81,0.77,238.992,18711.702,97.993,2051.12,43.77,1,0,-1.5478972282106047,25542,3482
2016-05-05,1278.05,0.03,1.04,15.91,1.1404,110.2417,0.37,1.81,0.77,238.992,18711.702,97.993,2050.63,44.33,1,0,-1.4617424792735616,24759,3547
2016-05-06,1288.7,0.03,1.05,14.72,1.1421,110.3801,0.37,1.81,0.77,238.992,18711.702,97.993,2057.14,44.58,1,0,-1.5069524124192517,24194,3444
2016-05-09,1263.85,0.03,1.05,14.57,1.1402,110.9466,0.37,1.81,0.77,238.992,18711.702,97.993,2058.69,43.45,1,0,-1.5117155540631322,22732,3659
2016-05-10,1266.4,0.03,1.05,13.63,1.1386,110.8225,0.37,1.81,0.77,238.992,18711.702,97.993,2084.39,44.68,1,0,-1.5412403650174349,24305,3719
2016-05-11,1277.69,0.03,0.99,14.69,1.1444,110.2806,0.37,1.81,0.77,238.992,18711.702,97.993,2064.46,46.21,1,0,-1.5040327952488863,23951,4009
2016-05-12,1263.49,0.03,0.99,14.41,1.138,110.6935,0.37,1.81,0.77,238.992,18711.702,97.993,2064.11,46.64,1,0,-1.4975908319994666,23653,3835
2016-05-13,1273.6,0.03,0.95,15.04,1.1294,111.2521,0.37,1.81,0.77,238.992,18711.702,97.993,2046.61,46.22,1,0,-1.6342908111444248,24203,3217
2016-05-16,1273.86,0.03,0.96,14.68,1.1328,111.1217,0.37,1.81,0.77,238.992,18711.702,97.993,2066.66,47.72,1,0,-1.4430805366780457,20096,3430
2016-05-17,1280.0,0.03,0.94,15.57,1.1337,111.0867,0.37,1.81,0.77,238.992,18711.702,97.993,2047.21,48.29,1,0,-1.3445362405780945,23013,3822
2016-05-18,1258.3,0.03,0.97,15.95,1.1276,111.4995,0.37,1.81,0.77,238.992,18711.702,97.993,2047.63,48.12,1,0,-1.2954734827120389,21224,4029
2016-05-19,1255.1,0.03,0.96,16.33,1.1214,112.2331,0.37,1.81,0.77,238.992,18711.702,97.993,2040.04,48.16,1,0,-1.3470317331255377,21744,3535
2016-05-20,1252.3,0.03,0.96,15.2,1.1207,112.1822,0.37,1.81,0.77,238.992,18711.702,97.993,2052.32,47.67,1,0,-1.4397389284573705,21986,3416
2016-05-23,1249.24,0.03,0.93,15.82,1.1192,112.284,0.37,1.81,0.77,238.992,18711.702,97.993,2048.04,48.12,1,0,-1.474652664753716,24533,3419
2016-05-24,1227.0,0.03,0.94,14.42,1.1145,112.2912,0.37,1.81,0.77,238.992,18711.702,97.993,2076.06,48.04,1,0,-1.476743764109825,23612,3511
2016-05-25,1224.18,0.03,0.95,13.9,1.1154,112.2001,0.37,1.81,0.77,238.992,18711.702,97.993,2090.54,49.1,1,0,-1.462339533436266,24215,4230
2016-05-26,1220.15,0.03,0.96,13.43,1.1184,111.8979,0.37,1.81,0.77,238.992,18711.702,97.993,2090.1,49.0,1,0,-1.4123597385076478,23397,4357
2016-05-27,1212.4,0.03,0.95,13.12,1.114,112.0822,0.37,1.81,0.77,238.992,18711.702,97.993,2099.06,49.36,1,0,-1.41596604680683,23148,3455
2016-05-30,1205.58,0.03,0.95,13.12,1.114,112.0822,0.37,1.81,0.77,238.992,18711.702,97.993,2099.06,49.36,1,0,-1.5795700598417215,22375,2971
2016-05-31,1215.24,0.03,0.97,14.19,1.1135,112.4276,0.37,1.81,0.77,238.992,18711.702,97.993,2096.96,49.1,1,0,-1.5520503723104062,25234,3433
2016-06-01,1213.35,-0.03,0.94,14.2,1.1165,112.462,0.38,1.64,0.73,240.222,18711.702,98.325,2099.33,49.07,1,0,-1.538259486316239,26760,3363
2016-06-02,1210.95,-0.03,0.92,13.63,1.1157,112.4564,0.38,1.64,0.73,240.222,18711.702,98.325,2105.26,49.14,1,0,-1.5624555850421378,25032,3325
2016-06-03,1244.49,-0.03,0.93,13.47,1.133,111.4451,0.38,1.64,0.73,240.222,18711.702,98.325,2099.13,48.69,1,0,-1.533830923615827,22954,3164
2016-06-06,1245.24,-0.03,0.93,13.65,1.1354,111.2295,0.38,1.64,0.73,240.222,18711.702,98.325,2109.41,49.71,1,0,-1.5408845102884616,24561,2993
2016-06-07,1243.85,-0.03,0.94,14.05,1.135,110.8378,0.38,1.64,0.73,240.222,18711.702,98.325,2112.13,50.37,1,0,-1.506100609209157,23932,2988
2016-06-08,1262.14,-0.03,0.93,14.08,1.14,110.1916,0.38,1.64,0.73,240.222,18711.702,98.325,2119.12,51.23,1,0,-1.4819347074535585,24364,3353
2016-06-09,1269.15,-0.03,0.91,14.64,1.1329,110.6168,0.38,1.64,0.73,240.222,18711.702,98.325,2115.48,50.52,1,0,-1.5317152367300595,25165,3202
2016-06-10,1274.2,-0.03,0.91,17.03,1.1281,111.1027,0.38,1.64,0.73,240.222,18711.702,98.325,2096.07,49.09,1,0,-1.482576466016061,23141,2970
2016-06-13,1284.05,-0.03,0.89,20.97,1.1282,111.5036,0.38,1.64,0.73,240.222,18711.702,98.325,2079.06,48.89,1,0,-2.1082890698384538,30708,2668
2016-06-14,1285.85,-0.03,0.88,20.5,1.1206,111.9826,0.38,1.64,0.73,240.222,18711.702,98.325,2075.32,48.49,1,0,-1.9065885276718644,31125,2942
2016-06-15,1291.49,-0.03,0.91,20.14,1.1239,111.7671,0.38,1.64,0.73,240.222,18711.702,98.325,2071.5,47.92,1,0,-1.6669717854742567,27389,3147
2016-06-16,1279.14,-0.03,0.87,19.37,1.1158,112.2347,0.38,1.64,0.73,240.222,18711.702,98.325,2077.99,46.14,1,0,-1.661439910193101,27184,3071
2016-06-17,1298.6,-0.03,0.92,19.41,1.1256,111.5332,0.38,1.64,0.73,240.222,18711.702,98.325,2071.22,48.0,1,0,-1.6199916482101944,27123,2944
2016-06-20,1290.15,-0.03,0.93,18.37,1.1318,110.8693,0.38,1.64,0.73,240.222,18711.702,98.325,2083.25,49.4,1,0,-1.7614967556152386,25468,3219
2016-06-21,1268.44,-0.03,0.95,18.48,1.1262,111.0077,0.38,1.64,0.73,240.222,18711.702,98.325,2088.9,48.95,1,0,-1.709811561091786,26421,3348
2016-06-22,1266.31,-0.03,0.94,21.17,1.1286,110.7681,0.38,1.64,0.73,240.222,18711.702,98.325,2085.45,49.16,1,0,-1.565620233542406,25653,3133
2016-06-23,1255.65,-0.03,0.96,17.25,1.1373,110.262,0.38,1.64,0.73,240.222,18711.702,98.325,2113.32,49.34,1,0,-1.5525865928074651,24644,3388
2016-06-24,1315.98,-0.03,0.93,25.76,1.1126,112.1355,0.38,1.64,0.73,240.222,18711.702,98.325,2037.41,46.7,1,0,-1.2737205857989358,20754,2601
2016-06-27,1324.8,-0.03,0.85,23.85,1.1024,113.1301,0.38,1.64,0.73,240.222,18711.702,98.325,2000.54,45.8,1,0,-1.438276264413523,23303,2798
2016-06-28,1312.51,-0.03,0.85,18.75,1.1054,112.7545,0.38,1.64,0.73,240.222,18711.702,98.325,2036.09,47.93,1,0,-1.5656814467713536,25528,2760
2016-06-29,1318.89,-0.03,0.88,16.64,1.1117,111.8597,0.38,1.64,0.73,240.222,18711.702,98.325,2070.77,49.85,1,0,-1.8832279289454883,28690,2779
2016-06-30,1322.18,-0.03,0.91,15.63,1.1032,112.1618,0.38,1.64,0.73,240.222,18711.702,98.325,2098.86,48.27,1,0,-1.8288959567344876,28954,2876
2016-07-01,1342.3,-0.03,0.87,14.77,1.1145,111.6509,0.39,1.5,0.67,240.101,18892.639,98.342,2102.95,49.02,1,0,-1.7610864301633036,25778,2669
2016-07-04,1350.78,-0.03,0.87,14.77,1.1145,111.6509,0.39,1.5,0.67,240.101,18892.639,98.342,2102.95,49.02,1,0,-1.7881002803558323,23093,2628
2016-07-05,1356.14,-0.03,0.81,15.58,1.108,112.4231,0.39,1.5,0.67,240.101,18892.639,98.342,2088.55,46.73,1,0,-1.6170300356888936,23449,2924
2016-07-06,1363.89,-0.03,0.8,14.96,1.1077,112.5438,0.39,1.5,0.67,240.101,18892.639,98.342,2099.73,47.37,1,0,-1.694834766559672,23905,3308
2016-07-07,1360.6,-0.03,0.82,14.76,1.1065,112.5775,0.39,1.5,0.67,240.101,18892.639,98.342,2097.9,45.22,1,0,-1.6546266991595766,24183,3166
